"Influences","Influenced"
"Roy Johnston","Tomás Mac Giolla "
"Paul Ricœur","John D. Caputo "
"Gianni Vattimo","John D. Caputo "
"Benjamin W. Lee","Gerard 't Hooft "
"Hermann Lotze","Josiah Royce "
"Thomas Henry Huxley","Patrick Geddes "
"Anton Chekhov","Frank O'Connor "
"Jean Piaget","Howard Gardner "
"Sylvia Plath","Louise Glück "
"Philip K. Dick","Mark E. Smith "
"Antonio Gramsci","Palmiro Togliatti "
"Ayn Rand","John Hospers "
"Malcolm Hardee","Johnny Vegas "
"Philip K. Dick","Charlie Kaufman "
"William Hope Hodgson","Dennis Wheatley "
"Leo Strauss","George Grant (philosopher) "
"Almeida Garrett","José Maria de Eça de Queiroz "
"Reg Hartt","John Kricfalusi "
"Augustus Le Plongeon","Lewis Spence "
"August Kundt","Richard Adolf Zsigmondy "
"Emil Isac","Lucian Blaga "
"Xavier Zubiri","Ignacio Ellacuría "
"John Grinder","Robert Dilts "
"E. F. Benson","Alexander McCall Smith "
"R. K. Narayan","Alexander McCall Smith "
"Robin Williams","Frank Caliendo "
"Jonathan Winters","Frank Caliendo "
"Lev Shestov","Sergei Bulgakov "
"Vladimir Solovyov (philosopher)","Sergei Bulgakov "
"Antoni Lange","Leopold Staff "
"Leconte de Lisle","Leopold Staff "
"Antoni Malczewski","Leopold Staff "
"Walter Dean Myers","Sharon Creech "
"Jeong Jun-ha","Gil Seong-joon "
"Noh Hong-cheol","Gil Seong-joon "
"Thomas Aquinas","Jacques Maritain "
"Alexander Pushkin","Ğabdulla Tuqay "
"William Blake","John Gardner (American writer) "
"William H. Gass","John Gardner (American writer) "
"Confucius","Xun Zi "
"Gabriel García Márquez","Louis de Bernières "
"George C. Homans","James Samuel Coleman "
"Arthur Schopenhauer","Philipp Mainländer "
"Antonio Gramsci","Paulo Freire "
"Frantz Fanon","Paulo Freire "
"Coby Whitmore","John Buscema "
"Jack Paar","Alan King (comedian) "
"Matsuo Bashō","Robbie Basho "
"Vardis Fisher","Joe Orlando "
"Michael Moorcock","Jess Nevins "
"Jack Kerouac","Ben Gibbard "
"Julius Evola","Eduard Limonov "
"Raymond Carver","Tess Gallagher "
"Leslie Comrie","Wallace John Eckert "
"Ernest William Brown","Wallace John Eckert "
"John McLaughlin (artist)","Robert Irwin (artist) "
"Richard Pryor","Jim Norton (comedian) "
"Samuel Beckett","Jim Norton (comedian) "
"George Carlin","Jim Norton (comedian) "
"George Orwell","Ignazio Silone "
"Ed Roth","Robert Williams (artist) "
"Voltaire","Marquis de Sade "
"Alexander Belyayev","Ivan Yefremov "
"Helena Roerich","Ivan Yefremov "
"Antonio Gramsci","Zygmunt Bauman "
"William Godwin","Herbert Read "
"Max Stirner","Herbert Read "
"Nezami Ganjavi","Saadi (poet) "
"Gabriel García Márquez","Jonathan Safran Foer "
"J. D. Salinger","Jonathan Safran Foer "
"Joyce Carol Oates","Jonathan Safran Foer "
"Antonio Gramsci","Michael Parenti "
"Jean-Baptiste Bouillaud","Ramón Emeterio Betances "
"James Gregory (mathematician)","David Gregory (mathematician) "
"Joan Salvat-Papasseit","Joan Manuel Serrat "
"Barron Storey","Bill Sienkiewicz "
"Louis Althusser","Étienne Balibar "
"William March","Gustav Hasford "
"Fernando Pessoa","Alain Badiou "
"Jean-Paul Sartre","Alain Badiou "
"Stéphane Mallarmé","Alain Badiou "
"Paul Cohen (mathematician)","Alain Badiou "
"Samuel Beckett","Alain Badiou "
"Jorge Luis Borges","Roberto Bolaño "
"Philip K. Dick","Roberto Bolaño "
"Julio Cortázar","Roberto Bolaño "
"Italo Calvino","W. G. Sebald "
"Jorge Luis Borges","W. G. Sebald "
"Adalbert Stifter","W. G. Sebald "
"Thomas Browne","W. G. Sebald "
"Thomas Bernhard","W. G. Sebald "
"C. S. Forester","Conn Iggulden "
"Bernard Cornwell","Conn Iggulden "
"Ayn Rand","Jimmy Wales "
"Georg Wilhelm Friedrich Hegel","Benedetto Croce "
"Jean-Jacques Rousseau","Benedetto Croce "
"Antonio Labriola","Benedetto Croce "
"Giambattista Vico","Benedetto Croce "
"Giovanni Gentile","Benedetto Croce "
"Michael Foster (physiologist)","Charles Scott Sherrington "
"Robert B. Parker","Harlan Coben "
"Henry Corbin","Harold Bloom "
"Wallace Stevens","Harold Bloom "
"Harold Pinter","Jez Butterworth "
"Jules Verne","Emilio Salgari "
"Alexandre Dumas","Emilio Salgari "
"Liviu Rebreanu","Emilio Salgari "
"Brian O'Nolan","Jamie O'Neill "
"Samuel Beckett","Jamie O'Neill "
"James Thurber","Joseph Heller "
"Louis-Ferdinand Céline","Joseph Heller "
"William March","Joseph Heller "
"Jaroslav Hašek","Joseph Heller "
"Jacques Rivière","Alain-Fournier "
"Octavio Paz","Eric Whitacre "
"Rudolf Steiner","Peter Deunov "
"Alfred Gerrard","Eduardo Paolozzi "
"Othmar Spann","Oskar Morgenstern "
"Brian O'Nolan","Tommy Tiernan "
"Abbie Hoffman","Boots Riley "
"George Orwell","Johann Hari "
"Ernest Gellner","Edmund Leach "
"N.C. Wyeth","Jamie Wyeth "
"Chester Brown","Seth (cartoonist) "
"John Stuart Mill","Will Kymlicka "
"Gerald Cohen","Will Kymlicka "
"Svetozar Marković","Nikola Pašić "
"Francis Criss","Ad Reinhardt "
"Noam Chomsky","Peter Ludlow "
"Ruth Rendell","Frances Fyfield "
"David Bomberg","Leon Kossoff "
"Antoni Lange","Antoni Słonimski "
"David Park (painter)","Elmer Bischoff "
"Alexandru Macedonski","Alexandru Bogdan-Piteşti "
"John Fante","Jeff Tweedy "
"Raymond Chandler","Ross Macdonald "
"Richard Yates (novelist)","Robert Stone (novelist) "
"Wallace Stegner","Robert Stone (novelist) "
"Wallace Stegner","Ernest J. Gaines "
"Ray Lankester","Walter Frank Raphael Weldon "
"Simone de Beauvoir","Germaine Greer "
"John Stuart Mill","Carlos Vaz Ferreira "
"Herbert Spencer","Carlos Vaz Ferreira "
"Sigmund Freud","John Bowlby "
"Aldous Huxley","Huston Smith "
"René Guénon","Huston Smith "
"Leo Strauss","John P. Walters "
"Jean-Jacques Rousseau","Juan José Castelli "
"Voltaire","Juan José Castelli "
"Harold Garfinkel","Harvey Sacks "
"Rafael Barrett","Augusto Roa Bastos "
"France Bevk","Boris Pahor "
"Srečko Kosovel","Boris Pahor "
"Edvard Kocbek","Boris Pahor "
"Winslow Homer","Robert Henri "
"Lenny Bruce","Jerry Sadowitz "
"Malcolm Hardee","Jerry Sadowitz "
"Edmund Burke","Roger Scruton "
"Franz Brentano","Kazimierz Twardowski "
"Maine de Biran","Pierre Janet "
"Louis René Vialy","Claude Joseph Vernet "
"Harold Pinter","Patrick Marber "
"Antoni Malczewski","Juliusz Słowacki "
"Stefan Florian Garczyński","Juliusz Słowacki "
"Lev Shestov","Lucien Lévy-Bruhl "
"Émile Durkheim","Lucien Lévy-Bruhl "
"Abul Ala Maududi","Syed Ali Shah Geelani "
"Arthur Schopenhauer","John N. Gray "
"Leo Strauss","Stanley Rosen "
"Joseph Cornell","H. C. Westermann "
"Pseudo-Dionysius the Areopagite","Meister Eckhart "
"Thomas Aquinas","Meister Eckhart "
"Albertus Magnus    1","Meister Eckhart "
"Oscar Wilde","Erico Verissimo "
"John Banim","Gerald Griffin "
"Phil Solomon","Mark Pellington "
"Michael Moorcock","David A. Hargrave "
"Roger Zelazny","David A. Hargrave "
"Clark Ashton Smith","David A. Hargrave "
"Sextus Empiricus","Nassim Nicholas Taleb "
"Walter Scott","George Payne Rainsford James "
"Henri Poincaré","George David Birkhoff "
"Manny Farber","J. Hoberman "
"Jacques Rancière","Simon Critchley "
"Alain Badiou","Simon Critchley "
"Joaquim Maria Machado de Assis","Mário de Andrade "
"Julius Evola","Daniel Pinchbeck "
"Henny Youngman","Larry the Cable Guy "
"Don Rickles","Larry the Cable Guy "
"Sam Kinison","Larry the Cable Guy "
"Thomas Henry Huxley","Ray Lankester "
"Robert E. Howard","Andrew J. Offutt "
"René Descartes","Léon Brunschvicg "
"Guillaume-François Rouelle","Antoine-Augustin Parmentier "
"Chris Rock","Christian Finnegan "
"John Millington Synge","Patrick Pearse "
"Ken Dodd","Joe Pasquale "
"William Styron","Peter Matthiessen "
"Sara Paretsky","Stieg Larsson "
"Henning Mankell","Stieg Larsson "
"Dorothy L. Sayers","Stieg Larsson "
"Per Wahlöö","Stieg Larsson "
"Maj Sjöwall","Stieg Larsson "
"William Golding","Suresh Guptara "
"Crates of Thebes","Hipparchia of Maroneia "
"D. H. Lawrence","Colm Tóibín "
"Frank O'Connor","Colm Tóibín "
"Euclid of Megara","Stilpo "
"Alexandru Macedonski","Mateiu Caragiale "
"Oscar Wilde","Mateiu Caragiale "
"Stephen Colbert","Rob Corddry "
"Jon Stewart","Rob Corddry "
"Ernie Kovacs","Craig Ferguson "
"Billy Connolly","Craig Ferguson "
"Li Cheng (painter)","Guo Xi "
"Michael Oakeshott","Maurice Cowling "
"George F. Dillon","Edward Cahill "
"Murray Rothbard","Joseph Sobran "
"Larry David","Jeff Garlin "
"Louise Fitzhugh","Audrey Niffenegger "
"Józef Hecht","Stanley William Hayter "
"José Bonifácio the Young","Ruy Barbosa "
"William March","Larry Heinemann "
"Elisabeth Kübler-Ross","Vern Barnet "
"Al-Kindi","Abu Zayd al-Balkhi "
"Hans Hofmann","Larry Rivers "
"George R. R. Martin","Daniel Abraham (author) "
"Ted Chiang","Daniel Abraham (author) "
"Robert Gover","Christopher Klim "
"Thierry Veltman","Helen Berman "
"Jan Gregoor","Helen Berman "
"Kees Bol","Helen Berman "
"Joseph Clement Coll","Al Williamson "
"Joseph Clement Coll","Roy Krenkel "
"Henri Matisse","Tom Wesselmann "
"H. C. Westermann","Edward Ruscha "
"Fernando Pessoa","Antonio Tabucchi "
"Friedrich Wilhelm Joseph Schelling","Emil Fackenheim "
"Fazal Ali Qureshi","Abdul Ghaffar Naqshbandi "
"Robert A. Heinlein","Allen Steele "
"Steven Wright","Demetri Martin "
"Eddie Izzard","Demetri Martin "
"Emo Philips","Demetri Martin "
"James Reaney","Jay Macpherson "
"Sundar V. Nadkarni","S. R. Ekkundi "
"R. S. Mugali","S. R. Ekkundi "
"S. R. Ekkundi","V. K. Gokak "
"Gangadhar V. Chittal","V. K. Gokak "
"John McLaughlin (artist)","Larry Bell (artist) "
"John McLaughlin (artist)","Robert Ryman "
"Stanisław Szukalski","Józef Gosławski (Polish sculptor) "
"Tadeusz Breyer","Józef Gosławski (Polish sculptor) "
"Xawery Dunikowski","Józef Gosławski (Polish sculptor) "
"Bernard Malamud","Joe Hill (writer) "
"France Prešeren","France Balantič "
"Alojz Gradnik","France Balantič "
"Srečko Kosovel","France Balantič "
"Josip Murn Aleksandrov","France Balantič "
"Anton Vodnik","France Balantič "
"Oton Župančič","France Bevk "
"Danilo Lokar","France Bevk "
"Prežihov Voranc","France Bevk "
"Anton Vodnik","France Bevk "
"Johannes Scotus Eriugena","Peter Damian "
"Raymond Chandler","Robert Crais "
"Robert B. Parker","Robert Crais "
"Ibn-e-Safi","Mazhar Kaleem "
"Joaquim Maria Machado de Assis","Joaquim Nabuco "
"José Bonifácio the Young","Joaquim Nabuco "
"John Grinder","Stephen Gilligan "
"Manny Farber","Jonathan Rosenbaum "
"Herbert Spencer","Yan Fu "
"Beatrice Mintz","Rudolf Jaenisch "
"Oton Župančič","Alojz Rebula "
"Boris Pahor","Alojz Rebula "
"France Balantič","Alojz Rebula "
"Srečko Kosovel","Alojz Rebula "
"Milan Komar","Alojz Rebula "
"Dragotin Kette","Alojz Rebula "
"Augusta Savage","Norman Lewis (artist) "
"Chris Rush","Adam Ferrara "
"Martin Lawrence","Kevin Hart (actor) "
"Maurice Sendak","Jodi Picoult "
"Moses Mendelssohn","Salomon Maimon "
"Karl Leonhard Reinhold","Salomon Maimon "
"Stanley William Hayter","Frank Hodgkinson "
"Amvrosii Metlynsky","Mykhailo Hrushevskyi "
"Maya Deren","Barbara Hammer "
"Julia de Burgos","Pedro Pietri "
"Steve Martin","Judd Apatow "
"Garry Shandling","Judd Apatow "
"H. P. Lovecraft","Stuart Gordon "
"Doris Lessing","Alexandra Fuller "
"Edward Said","Joseph Massad "
"Richard Rusczyk","Sam Vandervelde "
"Judd Apatow","Jason Segel "
"Emmanuel Levinas","Avital Ronell "
"Alexandru Macedonski","Eugenio Coşeriu "
"Jacques Huber","Adolpho Ducke "
"Friedrich Wilhelm Joseph Schelling","Olavo de Carvalho "
"Duns Scotus","Olavo de Carvalho "
"Thomas Aquinas","Olavo de Carvalho "
"Wolfgang Smith","Olavo de Carvalho "
"Émil Goeldi","Emilie Snethlage "
"Alexandru Macedonski","Benjamin Fondane "
"Ion Minulescu","Benjamin Fondane "
"Tudor Arghezi","Benjamin Fondane "
"Emil Isac","Benjamin Fondane "
"Ernest Gellner","Mikhail Kryukov "
"Julián Rejala","Enrique González "
"Edmund Husserl","Roman Ingarden "
"Arthur Frommer","Rick Steves "
"Vladimir Nabokov","Oğuz Atay "
"Ahmet Hamdi Tanpınar","Oğuz Atay "
"Donald Barthelme","Philip Graham (writer) "
"Abdulhakim Arvasi","Necip Fazıl Kısakürek "
"Abdulhakim Arvasi","Hüseyin Hilmi Işık "
"France Prešeren","Alojz Gradnik "
"Josip Murn Aleksandrov","Alojz Gradnik "
"Dragotin Kette","Alojz Gradnik "
"Jack Dee","Shappi Khorsandi "
"Muhammad Iqbal","Bahadur Yar Jung "
"John Rubens Smith","Peter F. Rothermel "
"Michael Sandel","Richard David Precht "
"Qalandar Baba Auliya","Khwaja Shamsuddin Azimi "
"Muhammad Iqbal","Jawdat Said "
"Abdul Majid (physicist)","Władysław Turowicz "
"Mirza Alakbar Sabir","Jalil Mammadguluzadeh "
"Jerry Pournelle","James Wesley Rawles "
"Tom Clancy","James Wesley Rawles "
"David Brin","James Wesley Rawles "
"Robert A. Heinlein","James Wesley Rawles "
"Frantz Fanon","Lewis Gordon "
"Peter Kropotkin","Maria Nikiforova "
"Anita Mui","Edmond Leung "
"Wallace John Eckert","Llewellyn Thomas "
"Charles Grafton Page","Jonathan Homer Lane "
"Dennis Cooper","Noah Cicero "
"Amiri Baraka","John S. Hall "
"Allen Ginsberg","John S. Hall "
"Carl Gustav Hempel","Jaegwon Kim "
"Steven Strogatz","Arthur Winfree "
"Maurice Merleau-Ponty","Gilbert Simondon "
"Cornelius Van Til","Greg Bahnsen "
"Rousas John Rushdoony","Greg Bahnsen "
"John D. Caputo","Gianni Vattimo "
"Robert B. Parker","Jay Faerber "
"Edward Wright (mathematician)","Metius "
"Muhammad Husayn Tabatabaei","Henry Corbin "
"Julius Evola","Giorgio Almirante "
"Goh Sin Tub","Edwin Thumboo "
"Oscar Wilde","Renzo Novatore "
"Max Stirner","Renzo Novatore "
"Daagh","Seemab Akbarabadi "
"Sam Kinison","Ralphie May "
"Arthur Quiller-Couch","Helene Hanff "
"T. K. Seung","Jack Balkin "
"A. Merritt","Vladimir Colin "
"Shah Abdul Latif Bhittai","Sachal Sarmast "
"Jinzai Kiyoshi","Michio Takeyama "
"Julian de Ajuriaguerra","Mario Christian Meyer "
"Burhan al-Din al-Marghinani","Ashraf Ali Thanwi "
"Mateiu Caragiale","Mircea Cărtărescu "
"Edward Bunker","Ferréz "
"F. L. Griggs","Robin Tanner "
"Gavril Stefanović Venclović","Jovan Rajić "
"Zaharije Orfelin","Jovan Rajić "
"Tristan Tzara","Saşa Pană "
"Herbert Marcuse","William Leiss "
"Peter Hide","Royden Mills "
"Lloyd Shapley","Jon Folkman "
"Jürgen Moser","Peter Sarnak "
"Susan Haack","Luciano Floridi "
"Paul Otlet","Luciano Floridi "
"Richard Popkin","Luciano Floridi "
"Ba Nyan","Ba Kyi "
"Abbie Hoffman","Jonah Raskin "
"Abdul Ghaffar Naqshbandi","Muhammad Tahir "
"Shah Ghulam Ali Dehlavi","Muhammad Tahir "
"Allah Bakhsh","Muhammad Tahir "
"Muhammad Usman Damani","Muhammad Tahir "
"Muhammad Sirajuddin Naqshbandi","Muhammad Tahir "
"Fazal Ali Qureshi","Muhammad Tahir "
"Haji Dost Muhammad Qandhari","Muhammad Tahir "
"Georgette Chen","Ng Eng Teng "
"Mary Gaitskill","Alicia Erian "
"Marcel Proust","Eric de Kuyper "
"Dennis Potter","Peter Bowker "
"Erich Maria Remarque","William March "
"Ambrose Bierce","William March "
"Aina Onabolu","Ben Enwonwu "
"Judd Apatow","Evan Goldberg "
"Robert Phelps","John Rainwater "
"Thomas Bernhard","Claire Messud "
"Sundar V. Nadkarni","Gourish Kaikini "
"Yashwant Vithoba Chittal","Gourish Kaikini "
"David M. Ludlum","Thomas P. Grazulis "
"Snowden D. Flora","Thomas P. Grazulis "
"Jean-Jacques Rousseau","Maria Montessori "
"Friedrich Nietzsche","Ludwig Wittgenstein "
"Gottlob Frege","Ludwig Wittgenstein "
"Johann Wolfgang von Goethe","Ludwig Wittgenstein "
"William James","Ludwig Wittgenstein "
"Frank P. Ramsey","Ludwig Wittgenstein "
"Arthur Schopenhauer","Ludwig Wittgenstein "
"G. E. Moore","Ludwig Wittgenstein "
"Søren Kierkegaard","Ludwig Wittgenstein "
"Baruch Spinoza","Ludwig Wittgenstein "
"Bertrand Russell","Ludwig Wittgenstein "
"Otto Weininger","Ludwig Wittgenstein "
"Seymour Benzer","Francis Crick "
"Elizabeth Barrett Browning","Edgar Allan Poe "
"Plato","Aristotle "
"Zeno of Elea","Aristotle "
"Democritus","Aristotle "
"Empedocles","Aristotle "
"Heraclitus","Aristotle "
"Parmenides","Aristotle "
"Socrates","Aristotle "
"H. G. Wells","Aldous Huxley "
"D. H. Lawrence","Aldous Huxley "
"William Blake","Aldous Huxley "
"Yevgeny Zamyatin","Aldous Huxley "
"Julian Huxley","Aldous Huxley "
"George Berkeley","Arthur Schopenhauer "
"Giordano Bruno","Arthur Schopenhauer "
"Plato","Arthur Schopenhauer "
"Johann Wolfgang von Goethe","Arthur Schopenhauer "
"Baltasar Gracián","Arthur Schopenhauer "
"David Hume","Arthur Schopenhauer "
"John Locke","Arthur Schopenhauer "
"Jakob Böhme","Arthur Schopenhauer "
"Baruch Spinoza","Arthur Schopenhauer "
"Immanuel Kant","Arthur Schopenhauer "
"Plotinus","Arthur Schopenhauer "
"Rudolf Steiner","Albert Schweitzer "
"Leconte de Lisle","Anatole France "
"François Rabelais","Aleister Crowley "
"Karl von Eckartshausen","Aleister Crowley "
"Bernard Mandeville","Adam Smith "
"William Petty","Adam Smith "
"Anders Chydenius","Adam Smith "
"David Hume","Adam Smith "
"John Locke","Adam Smith "
"Francis Hutcheson (philosopher)","Adam Smith "
"Joseph Butler    1","Adam Smith "
"Harold Pinter","Alan Ayckbourn "
"George Berkeley","A. J. Ayer "
"David Hume","A. J. Ayer "
"C. D. Broad","A. J. Ayer "
"Immanuel Kant","A. J. Ayer "
"Gilbert Ryle","A. J. Ayer "
"Plato","Augustine of Hippo "
"Plotinus","Augustine of Hippo "
"Stanley William Hayter","Alberto Giacometti "
"Chad Oliver","Bruce Sterling "
"J. G. Ballard","Bruce Sterling "
"Joel Chandler Harris","Beatrix Potter "
"Randolph Caldecott","Beatrix Potter "
"Alexander Pushkin","Boris Pasternak "
"John Dickson Carr","Colin Dexter "
"H. G. Wells","C. S. Lewis "
"Edward Plunkett, 18th Baron of Dunsany","C. S. Lewis "
"Evelyn Underhill","C. S. Lewis "
"G. K. Chesterton","C. S. Lewis "
"H. Rider Haggard","C. S. Lewis "
"Owen Barfield","C. S. Lewis "
"Joseph Butler    1","C. S. Lewis "
"William Hope Hodgson","Clark Ashton Smith "
"H. P. Lovecraft","Clark Ashton Smith "
"M. R. James","Clark Ashton Smith "
"H. G. Wells","Carl Sagan "
"Edgar Rice Burroughs","Carl Sagan "
"Friedrich Nietzsche","Carl Rogers "
"Otto Rank","Carl Rogers "
"Kurt Goldstein","Carl Rogers "
"Robert E. Howard","C. L. Moore "
"George Berkeley","David Hume "
"Pyrrho","David Hume "
"John Locke","David Hume "
"Epicurus","David Hume "
"Gottfried Leibniz","David Hume "
"Niccolò Machiavelli","David Hume "
"Montesquieu","David Hume "
"Nicolas Malebranche","David Hume "
"Sextus Empiricus","David Hume "
"Francis Hutcheson (philosopher)","David Hume "
"Joseph Butler    1","David Hume "
"Leucippus","Democritus "
"Robert Benchley","Dave Barry "
"David Hume","Daniel Dennett "
"Hilary Putnam","Daniel Dennett "
"Gilbert Ryle","Daniel Dennett "
"Andy Breckman","Don McLean "
"Pythagoras","Empedocles "
"Charles Darwin","Ernst Haeckel "
"Pierre-Joseph Proudhon","Emma Goldman "
"Peter Kropotkin","Emma Goldman "
"Max Stirner","Emma Goldman "
"Lord Byron","Emily Brontë "
"Charlotte Brontë","Emily Brontë "
"Arthur Schopenhauer","Erwin Schrödinger "
"Zeno of Citium","Epictetus "
"Jack Vance","Frank Herbert "
"Lysander Spooner","Frederick Douglass "
"Niccolò Machiavelli","Francis Bacon "
"Jack Williamson","Frederik Pohl "
"Thomas Reid","G. E. Moore "
"Victor Hugo","Gustave Flaubert "
"Ivan Turgenev","Gustave Flaubert "
"Lord Byron","Gustave Flaubert "
"Friedrich Nietzsche","Gilles Deleuze "
"Georg Wilhelm Friedrich Hegel","Gilles Deleuze "
"Jorge Luis Borges","Gilles Deleuze "
"Gregory Bateson","Gilles Deleuze "
"Duns Scotus","Gilles Deleuze "
"Marcel Proust","Gilles Deleuze "
"Salomon Maimon","Gilles Deleuze "
"Gilbert Simondon","Gilles Deleuze "
"David Hume","Gilles Deleuze "
"Karl Marx","Gilles Deleuze "
"Maurice Merleau-Ponty","Gilles Deleuze "
"Alfred North Whitehead","Gilles Deleuze "
"Baruch Spinoza","Gilles Deleuze "
"Félix Guattari","Gilles Deleuze "
"Henri Bergson","Gilles Deleuze "
"Immanuel Kant","Gilles Deleuze "
"Samuel Beckett","Gilles Deleuze "
"Robinson Jeffers","Gary Snyder "
"Fritz Leiber","Gary Gygax "
"G. K. Chesterton","George Bernard Shaw "
"W. S. Gilbert","George Bernard Shaw "
"Agustus Montrose","George Bernard Shaw "
"Gottlob Frege","Giuseppe Peano "
"Friedrich Nietzsche","H. P. Lovecraft "
"H. G. Wells","H. P. Lovecraft "
"Edward Plunkett, 18th Baron of Dunsany","H. P. Lovecraft "
"Guy de Maupassant","H. P. Lovecraft "
"William Hope Hodgson","H. P. Lovecraft "
"Stanley G. Weinbaum","H. P. Lovecraft "
"Clark Ashton Smith","H. P. Lovecraft "
"Robert W. Chambers","H. P. Lovecraft "
